[2023-06-12T02:51:11] T = 975000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.0 | Avg. Q: -12.706410910867154 | Avg. Overlap: 0.035929766171701655
[2023-06-12T02:52:45] T = 1000000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.7 | Avg. Q: -12.617992590419949 | Avg. Overlap: 0.023726404976404974
[2023-06-12T02:54:20] T = 1025000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.9 | Avg. Q: -12.709362391863019 | Avg. Overlap: 0.016759076710023114
[2023-06-12T02:55:54] T = 1050000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.3 | Avg. Q: -12.780162087600678 | Avg. Overlap: 0.028623577912826832
[2023-06-12T02:57:29] T = 1075000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.9 | Avg. Q: -12.666453923486173 | Avg. Overlap: 0.04321518336489673
[2023-06-12T02:59:03] T = 1100000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.3 | Avg. Q: -12.580781542316078 | Avg. Overlap: 0.03947014404826783
[2023-06-12T03:00:36] T = 1125000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -12.441509350579231 | Avg. Overlap: 0.020994422786872295
[2023-06-12T03:02:10] T = 1150000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.5 | Avg. Q: -12.421837852761149 | Avg. Overlap: 0.02282402755666292
[2023-06-12T03:03:43] T = 1175000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.1 | Avg. Q: -12.3349281261079 | Avg. Overlap: 0.018843358310847096
[2023-06-12T03:05:17] T = 1200000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.7 | Avg. Q: -12.54822640646249 | Avg. Overlap: 0.02279117756788679
[2023-06-12T03:06:50] T = 1225000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.5 | Avg. Q: -12.296074582044035 | Avg. Overlap: 0.013929667239596258
[2023-06-12T03:08:24] T = 1250000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.1 | Avg. Q: -12.455663085371256 | Avg. Overlap: 0.026063863515231822
[2023-06-12T03:09:58] T = 1275000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.5 | Avg. Q: -12.493187161866576 | Avg. Overlap: 0.03225550749179653
[2023-06-12T03:11:32] T = 1300000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.5 | Avg. Q: -12.329713931821287 | Avg. Overlap: 0.02178275120869875
[2023-06-12T03:13:06] T = 1325000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.6 | Avg. Q: -12.365446155704557 | Avg. Overlap: 0.034251158105550086
[2023-06-12T03:14:40] T = 1350000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.2 | Avg. Q: -12.317367880359292 | Avg. Overlap: 0.010203213548713602
[2023-06-12T03:16:14] T = 1375000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.4 | Avg. Q: -12.34078737848252 | Avg. Overlap: 0.022193047133583173
[2023-06-12T03:17:49] T = 1400000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.4 | Avg. Q: -12.338263218861073 | Avg. Overlap: 0.02944442458540658
[2023-06-12T03:19:23] T = 1425000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.0 | Avg. Q: -12.13227516579628 | Avg. Overlap: 0.01749546975785042
[2023-06-12T03:20:57] T = 1450000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.9 | Avg. Q: -12.424451253678649 | Avg. Overlap: 0.02367293732431347
[2023-06-12T03:22:32] T = 1475000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -12.3549759372212 | Avg. Overlap: 0.023567245270394672
[2023-06-12T03:24:07] T = 1500000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.5 | Avg. Q: -12.359386891122908 | Avg. Overlap: 0.0137648438158982
[2023-06-12T03:25:41] T = 1525000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.9 | Avg. Q: -12.300946448020637 | Avg. Overlap: 0.0152798237841762
[2023-06-12T03:27:15] T = 1550000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.9 | Avg. Q: -12.192954954061657 | Avg. Overlap: 0.026774747120069935
[2023-06-12T03:28:49] T = 1575000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.3 | Avg. Q: -12.165938587591052 | Avg. Overlap: 0.011774544481039489
[2023-06-12T03:30:23] T = 1600000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.8 | Avg. Q: -11.951066436681897 | Avg. Overlap: 0.016375048814559267
[2023-06-12T03:31:58] T = 1625000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.2 | Avg. Q: -12.11558766131848 | Avg. Overlap: 0.02041289582449485
[2023-06-12T03:33:31] T = 1650000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.7 | Avg. Q: -12.114849381186069 | Avg. Overlap: 0.02301367291159602
[2023-06-12T03:35:07] T = 1675000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -12.035812814705073 | Avg. Overlap: 0.0383744041485977
[2023-06-12T03:36:41] T = 1700000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.3 | Avg. Q: -12.188449170667678 | Avg. Overlap: 0.029392790689703456
[2023-06-12T03:38:16] T = 1725000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -12.156095076676458 | Avg. Overlap: 0.022929721148457337
[2023-06-12T03:39:51] T = 1750000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -12.299238991208375 | Avg. Overlap: 0.020629062845770794
[2023-06-12T03:41:25] T = 1775000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.6 | Avg. Q: -12.440724717680364 | Avg. Overlap: 0.02906441280307548
[2023-06-12T03:42:58] T = 1800000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -12.497393629129975 | Avg. Overlap: 0.023719518430963656
[2023-06-12T03:44:32] T = 1825000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.5 | Avg. Q: -12.314399623107166 | Avg. Overlap: 0.02289426701275
[2023-06-12T03:46:07] T = 1850000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.8 | Avg. Q: -12.135444882266224 | Avg. Overlap: 0.023891061175610753
[2023-06-12T03:47:42] T = 1875000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.6 | Avg. Q: -12.396112140674145 | Avg. Overlap: 0.01350422251681642
[2023-06-12T03:49:16] T = 1900000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.3 | Avg. Q: -12.299129250954836 | Avg. Overlap: 0.03639131775096056
[2023-06-12T03:50:52] T = 1925000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.3 | Avg. Q: -12.180211253769695 | Avg. Overlap: 0.03874555957124764
[2023-06-12T03:52:25] T = 1950000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.9 | Avg. Q: -12.415805210195481 | Avg. Overlap: 0.02641237750826792
[2023-06-12T03:54:01] T = 1975000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.8 | Avg. Q: -12.479080439798533 | Avg. Overlap: 0.01640989755320088
[2023-06-12T03:55:35] T = 2000000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.5 | Avg. Q: -12.357855175785721 | Avg. Overlap: 0.013778609670885492
[2023-06-12T03:57:10] T = 2025000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.1 | Avg. Q: -12.674622161343693 | Avg. Overlap: 0.009890772896465496
[2023-06-12T03:58:45] T = 2050000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -420.2 | Avg. Q: -12.68621336979419 | Avg. Overlap: 0.20620346338487364
[2023-06-12T04:00:18] T = 2075000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.1 | Avg. Q: -12.643150240667165 | Avg. Overlap: 0.010009668226074055
[2023-06-12T04:01:53] T = 2100000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.8 | Avg. Q: -12.65186266759783 | Avg. Overlap: 0.02457429560767196
[2023-06-12T04:03:28] T = 2125000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.6 | Avg. Q: -12.701204074710608 | Avg. Overlap: 0.03214981181088179
[2023-06-12T04:05:00] T = 2150000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -12.578932132661343 | Avg. Overlap: 0.021128780156303092
[2023-06-12T04:06:34] T = 2175000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.0 | Avg. Q: -12.65176350043714 | Avg. Overlap: 0.017628071329591127
[2023-06-12T04:08:08] T = 2200000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.2 | Avg. Q: -12.588934738636016 | Avg. Overlap: 0.010888650287374471
[2023-06-12T04:09:40] T = 2225000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.8 | Avg. Q: -12.560313496023417 | Avg. Overlap: 0.02380717062034656
[2023-06-12T04:11:13] T = 2250000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -12.63598817513883 | Avg. Overlap: 0.02202253893856662
[2023-06-12T04:12:48] T = 2275000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.4 | Avg. Q: -12.464779856331646 | Avg. Overlap: 0.01263303154624706
[2023-06-12T04:14:21] T = 2300000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -12.625101110845804 | Avg. Overlap: 0.023773583320316122
[2023-06-12T04:15:54] T = 2325000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.9 | Avg. Q: -12.032016611337662 | Avg. Overlap: 0.03496437759178088
[2023-06-12T04:17:27] T = 2350000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -12.374485490493477 | Avg. Overlap: 0.032928692359322324
[2023-06-12T04:19:01] T = 2375000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.7 | Avg. Q: -12.365084640182555 | Avg. Overlap: 0.024731990592938614
[2023-06-12T04:20:36] T = 2400000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.8 | Avg. Q: -12.593968719959259 | Avg. Overlap: 0.02566149230172145
[2023-06-12T04:22:10] T = 2425000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.2 | Avg. Q: -12.717688261851668 | Avg. Overlap: 0.0266464530722327
[2023-06-12T04:23:44] T = 2450000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.5 | Avg. Q: -12.47389704208076 | Avg. Overlap: 0.02219833720861067
[2023-06-12T04:25:19] T = 2475000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.1 | Avg. Q: -12.488478631280362 | Avg. Overlap: 0.019011627906976743
[2023-06-12T04:26:53] T = 2500000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.2 | Avg. Q: -12.727126739855855 | Avg. Overlap: 0.019161701169195487
[2023-06-12T04:28:26] T = 2525000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.7 | Avg. Q: -12.707754572242498 | Avg. Overlap: 0.015648110949625517
[2023-06-12T04:30:00] T = 2550000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -12.397265652872623 | Avg. Overlap: 0.032213672938190205
[2023-06-12T04:31:33] T = 2575000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -5.3 | Avg. Q: -12.668363464329392 | Avg. Overlap: 0.04591386212353954
[2023-06-12T04:33:05] T = 2600000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.5 | Avg. Q: -12.547390202008188 | Avg. Overlap: 0.02298804235009932
[2023-06-12T04:34:38] T = 2625000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.8 | Avg. Q: -12.348611851461232 | Avg. Overlap: 0.02555049999990692
[2023-06-12T04:36:13] T = 2650000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.0 | Avg. Q: -12.420260342620313 | Avg. Overlap: 0.035878299864159344
[2023-06-12T04:37:46] T = 2675000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.9 | Avg. Q: -12.181215774051845 | Avg. Overlap: 0.01659904868830235
[2023-06-12T04:39:20] T = 2700000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.2 | Avg. Q: -12.428132230959832 | Avg. Overlap: 0.01940699466705336
[2023-06-12T04:40:52] T = 2725000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.8 | Avg. Q: -12.33425437965244 | Avg. Overlap: 0.01650645369810455
[2023-06-12T04:42:28] T = 2750000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.8 | Avg. Q: -12.34507099499926 | Avg. Overlap: 0.024897941985203613
[2023-06-12T04:44:02] T = 2775000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.4 | Avg. Q: -12.264881474729627 | Avg. Overlap: 0.021995395700372004
[2023-06-12T04:45:35] T = 2800000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -12.312033386252821 | Avg. Overlap: 0.021024926054759672
[2023-06-12T04:47:09] T = 2825000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.3 | Avg. Q: -12.042612694889307 | Avg. Overlap: 0.030067083755243744
[2023-06-12T04:48:42] T = 2850000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.7 | Avg. Q: -12.159957535631955 | Avg. Overlap: 0.021790291866193197
[2023-06-12T04:50:16] T = 2875000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.9 | Avg. Q: -12.12709175646305 | Avg. Overlap: 0.026635204238584086
[2023-06-12T04:51:50] T = 2900000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.4 | Avg. Q: -12.34773743930459 | Avg. Overlap: 0.012774055442900483
[2023-06-12T04:53:24] T = 2925000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -0.9 | Avg. Q: -12.241080841638148 | Avg. Overlap: 0.008311998634579279
[2023-06-12T04:54:58] T = 2950000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.4 | Avg. Q: -12.423525575876235 | Avg. Overlap: 0.0210956186127419
[2023-06-12T04:56:31] T = 2975000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.9 | Avg. Q: -12.291831387765706 | Avg. Overlap: 0.017164128253814352
[2023-06-12T04:58:05] T = 3000000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.4 | Avg. Q: -12.31636813429743 | Avg. Overlap: 0.022009272183419623
[2023-06-12T04:59:40] T = 3025000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.1 | Avg. Q: -12.070061862587929 | Avg. Overlap: 0.02654727283660252
[2023-06-12T05:01:15] T = 3050000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.8 | Avg. Q: -12.186588248342275 | Avg. Overlap: 0.04260183606667263
[2023-06-12T05:02:48] T = 3075000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.4 | Avg. Q: -12.102245351657272 | Avg. Overlap: 0.021003761379753218
[2023-06-12T05:04:23] T = 3100000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.5 | Avg. Q: -12.208951444916426 | Avg. Overlap: 0.02079640436554252
[2023-06-12T05:05:56] T = 3125000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -344.7 | Avg. Q: -11.985374367259443 | Avg. Overlap: 0.1809557826194326
[2023-06-12T05:07:29] T = 3150000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -5.8 | Avg. Q: -12.143738558538258 | Avg. Overlap: 0.049859080113150406
[2023-06-12T05:09:03] T = 3175000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.4 | Avg. Q: -12.15485277503729 | Avg. Overlap: 0.01272515156067883
[2023-06-12T05:10:37] T = 3200000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.4 | Avg. Q: -12.094798670813441 | Avg. Overlap: 0.021412477602131212
[2023-06-12T05:12:11] T = 3225000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.2 | Avg. Q: -12.148433138489724 | Avg. Overlap: 0.02822807931591171
[2023-06-12T05:13:44] T = 3250000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.2 | Avg. Q: -12.252717837326228 | Avg. Overlap: 0.020038617325534747
[2023-06-12T05:15:17] T = 3275000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.0 | Avg. Q: -12.416652795951814 | Avg. Overlap: 0.03368733311640944
[2023-06-12T05:16:49] T = 3300000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.9 | Avg. Q: -12.626629947341979 | Avg. Overlap: 0.01768805200450495
[2023-06-12T05:18:24] T = 3325000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.7 | Avg. Q: -12.633615419775248 | Avg. Overlap: 0.02292882445686672
[2023-06-12T05:19:57] T = 3350000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -1.8 | Avg. Q: -12.291695472031831 | Avg. Overlap: 0.016625444421872852
[2023-06-12T05:21:31] T = 3375000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.5 | Avg. Q: -12.08949366863817 | Avg. Overlap: 0.03214792495808385
[2023-06-12T05:23:05] T = 3400000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -12.270996678553521 | Avg. Overlap: 0.03177357965978327
[2023-06-12T05:24:39] T = 3425000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -4.6 | Avg. Q: -12.27927858878672 | Avg. Overlap: 0.04044882423876997
[2023-06-12T05:26:11] T = 3450000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -12.157062818400561 | Avg. Overlap: 0.023703381676525026
[2023-06-12T05:27:45] T = 3475000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -3.4 | Avg. Q: -12.154298757620156 | Avg. Overlap: 0.03161325212352894
[2023-06-12T05:29:19] T = 3500000 / 3500000 | env: env3_Full_Info_Non_Rand_Size15_Rand_Starting_Pose_Obstacle | Avg. reward: -387.3 | Avg. Q: -12.08860177988559 | Avg. Overlap: 0.191721950502434
[2023-06-12T05:31:12] T = 25000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -19.293969230294227 | Avg. Overlap: 0.02106156287935064
[2023-06-12T05:33:03] T = 50000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.6 | Avg. Q: -19.251334181346 | Avg. Overlap: 0.020312848152705808
[2023-06-12T05:34:57] T = 75000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.7 | Avg. Q: -19.11496282941848 | Avg. Overlap: 0.014765283918117305
[2023-06-12T05:36:49] T = 100000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.8 | Avg. Q: -19.023401911333202 | Avg. Overlap: 0.02508103407459711
[2023-06-12T05:38:41] T = 125000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.0 | Avg. Q: -18.794678975619377 | Avg. Overlap: 0.025442441206235546
[2023-06-12T05:40:33] T = 150000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.1 | Avg. Q: -19.11672196261957 | Avg. Overlap: 0.01776826173932631
[2023-06-12T05:42:22] T = 175000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.0 | Avg. Q: -19.04043011686951 | Avg. Overlap: 0.02724442755441957
[2023-06-12T05:44:13] T = 200000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.3 | Avg. Q: -19.568379127681254 | Avg. Overlap: 0.023051708997970093
[2023-06-12T05:46:02] T = 225000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.3 | Avg. Q: -19.32937137103826 | Avg. Overlap: 0.01752107231254601
[2023-06-12T05:47:51] T = 250000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.5 | Avg. Q: -19.2780409784168 | Avg. Overlap: 0.01817647037670749
[2023-06-12T05:49:45] T = 275000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.1 | Avg. Q: -19.574760785534977 | Avg. Overlap: 0.02588933710856291
[2023-06-12T05:51:38] T = 300000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.4 | Avg. Q: -19.484315653756262 | Avg. Overlap: 0.024661256977301777
[2023-06-12T05:53:30] T = 325000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -641.9 | Avg. Q: -19.433048563838007 | Avg. Overlap: 0.20049296850757675
[2023-06-12T05:55:23] T = 350000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.2 | Avg. Q: -18.892396467659623 | Avg. Overlap: 0.01681874563440674
[2023-06-12T05:57:14] T = 375000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -293.7 | Avg. Q: -19.014672291517257 | Avg. Overlap: 0.17142914129727072
[2023-06-12T05:59:06] T = 400000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.5 | Avg. Q: -19.211801871798933 | Avg. Overlap: 0.02588047289711653
[2023-06-12T06:00:57] T = 425000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.5 | Avg. Q: -18.781418014645578 | Avg. Overlap: 0.0195721760829839
